beta,m,δm,E,δE,χ,δχ,C,δC
0.4,0.0859764404296875,0.001894913563266428,-4400.5122,14.080420389323415,7.27831303142514,0.35134054940506515,0.9965104989728194,0.1323057655539272
0.4407,0.3211052978515625,0.003704975488098626,-5450.3488,7.3029585565606725,58.46531661681417,1.148701751527889,1.5445508974975743,0.09469678881382257
0.46,0.6534568115234375,0.002576382981372493,-6072.1569,3.526050478559753,37.017639256597896,1.7398471292119915,1.504256721766895,0.04280251246375464
0.5,0.8698356689453125,0.00041902748766094156,-6863.4801,1.8868437581120148,1.7714839967212197,0.08237500272892545,0.8092615026315173,0.01800022523749357
